clade_name,SRR5903379,SRR5903386,SRR5903367,SRR5903381,SRR5903351,SRR5903340,SRR5903346,SRR5903327,SRR5903347,SRR5903352,SRR5903363,SRR5903384,SRR5903362,SRR5903366,SRR5903323,SRR5903371,SRR5903360,SRR5903380,SRR5903350,SRR5903330,SRR5903374,SRR5903378,SRR5903361,SRR5903368,SRR5903334,SRR5903333,SRR5903370,SRR5903365,SRR5903373,SRR5903325,SRR5903383,SRR5903354,SRR5903331,SRR5903375,SRR5903385,SRR5903328,SRR5903322,SRR5903343,SRR5903353,SRR5903357,SRR5903336,SRR5903338,SRR5903324,SRR5903344,SRR5903355,SRR5903345,SRR5903358,SRR5903335,SRR5903372,SRR5903356,SRR5903326,SRR5903377,SRR5903342,SRR5903376,SRR5903329,SRR5903321,SRR5903369,SRR5903364,SRR5903337,SRR5903341,SRR5903382,SRR5903332,SRR5903349,SRR5903339,SRR5903348,SRR5903359
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB3175|s__GGB3175_SGB4191,0,0,0,0,0,0,0,0,0,0,602222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16292,0,0,0,0,0,166358,0,0,0,0,1545098,0,0,0,0,0,0,0,0,362250,17542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_Marseille_P3087,0,0,0,0,0,0,0,0,0,0,94388,0,11336,0,0,0,11110,0,0,0,0,24822,0,0,0,0,0,0,0,0,7814,0,0,0,0,0,0,114508,0,0,0,0,0,0,0,0,0,0,886,17740,27146,0,0,0,5456,0,0,0,19400,0,0,1226,7990,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_orale,0,0,0,0,0,0,0,0,0,0,774,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium_asaccharolyticum,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Stomatobaculum|s__Stomatobaculum_SGB5266,0,0,0,0,0,0,0,0,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Peptacetobacter|s__Peptacetobacter_hiranonis,0,0,0,0,0,0,0,0,0,0,813042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465506,0,0,0,0,0,0,0,0,663636,462522,0,0,0,0,446206,0,0,0,147686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_massiliensis,0,0,0,0,0,0,0,0,0,0,25170,0,0,0,0,0,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,0,0,0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_funiformis,0,0,0,0,0,0,0,0,0,0,3312278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2732,0,0,0,0,0,0,0,0,3185376,489436,0,0,0,0,571796,0,0,0,61726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Fusobacteria|c__CFGB76375|o__OFGB76375|f__FGB76375|g__GGB4386|s__GGB4386_SGB6036,0,0,0,0,0,0,0,0,0,0,11644874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9910,0,3364212,0,0,0,28398,0,0,0,0,12359838,7758764,0,0,0,0,9060948,0,0,51456,280204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_mortiferum,0,0,0,0,0,0,0,0,0,0,1178848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_pseudoperiodonticum,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,3136,0,0,0,0,0,0,0,0,2274,0,0,0,0,0,0,0,0,8820,22202,0,0,0,0,33114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6580,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__CFGB76483|o__OFGB76483|f__FGB76483|g__GGB6572|s__GGB6572_SGB9284,0,0,0,0,0,0,0,0,0,0,129026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_ICM58,0,0,0,0,0,0,0,0,0,0,0,2574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_SGB14036,0,0,0,0,0,0,0,0,0,0,0,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB1814|o__OFGB1814|f__FGB1814|g__GGB4802|s__GGB4802_SGB6641,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,0,0,0,1530,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12950,0,0,0,0,0,0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_sp_oral_taxon_212,0,0,0,0,0,0,0,0,0,0,0,2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,0,0,0,0,0,0,0,0,0,0,0,0,16332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15844,0,0,0,0,0,0,0,0,0,0,0,2540,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium,0,0,0,0,0,0,0,0,0,0,0,0,2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_SGB1956,0,0,0,0,0,0,0,0,0,0,0,0,254040,0,0,0,169652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5438,232576,0,0,0,0,0,0,0,0,0,0,0,0,285554,0,126382,128778
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Pseudoglutamicibacter|s__Pseudoglutamicibacter_SGB14255,0,0,0,0,0,0,0,0,0,0,0,0,44730,0,0,0,32096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,41472,0,0,0,0,0,0,0,0,0,0,0,0,51026,0,0,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_bouchesdurhonensis,0,0,0,0,0,0,0,0,0,0,0,0,28762,800,0,0,23154,0,0,0,0,0,0,0,0,0,0,0,0,0,20436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15176,30218,0,0,0,0,23178,0,0,0,0,0,0,10312,32322,0,0,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__GGB18384|s__GGB18384_SGB14372,0,0,0,0,0,0,0,0,0,0,0,0,161266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178192,0,0,0,0,0,0,0,0,0,0,0,62164,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Ellagibacter|s__Ellagibacter_isourolithinifaciens,0,0,0,0,0,0,0,0,0,0,0,0,14772,0,0,0,0,0,0,0,0,0,110114,0,0,412442,0,0,206676,0,0,0,0,0,0,0,0,0,31518,0,0,0,0,44786,112016,0,0,0,0,10690,0,0,0,0,0,0,0,0,0,0,0,2086,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__GGB4684|s__GGB4684_SGB6478,0,0,0,0,0,0,0,0,0,0,0,0,14282,1045794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439788,13320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11438,0,0,0,0,3291580,0,0,0,0,0,0,15234,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_bouchesdurhonensis,0,0,0,0,0,0,0,0,0,0,0,0,4590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_SGB6473,0,0,0,0,0,0,0,0,0,0,0,0,94058,2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102194,0,0,0,0,8810,0,0,0,0,0,0,128022,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_secundus,0,0,0,0,0,0,0,0,0,0,0,0,10836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76808,0,0,0,0,0,0,0,0,0,0,0,0,13910,0,0,0,0,0,0,0,0,0,98024,0,0,0,0,114588,78236
k__Bacteria|p__Bacteroidetes|c__CFGB667|o__OFGB667|f__FGB667|g__GGB1662|s__GGB1662_SGB2276,0,0,0,0,0,0,0,0,0,0,0,0,42078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB4579|s__GGB4579_SGB6329,0,0,0,0,0,0,0,0,0,0,0,0,192530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197090,0,0,0,0,0,0,0,0,0,0,0,224544,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB4605|s__GGB4605_SGB6376,0,0,0,0,0,0,0,0,0,0,0,0,352634,0,0,0,0,0,0,0,0,0,0,0,0,0,236710,0,0,0,0,0,212772,0,0,0,0,0,0,0,0,0,0,0,0,0,309124,0,0,335708,0,0,0,0,0,0,0,0,0,0,0,357624,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011|f__FGB1011|g__GGB2652|s__GGB2652_SGB3573,0,0,0,0,0,0,0,0,0,0,0,0,16958,0,0,0,9590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2662,12806,0,0,0,0,0,0,0,0,0,0,0,78,15184,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB1800|o__OFGB1800|f__FGB1800|g__GGB4774|s__GGB4774_SGB6609,0,0,0,0,0,0,0,0,0,0,0,0,54330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB3022|o__OFGB3022|f__FGB3022|g__GGB9499|s__GGB9499_SGB72735,0,0,0,0,0,0,0,0,0,0,0,0,5578,0,0,0,0,0,0,0,0,0,788,2894,0,0,0,0,0,0,0,0,0,0,132994,0,0,0,0,0,0,0,0,0,442,0,0,0,0,4410,0,0,110686,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB4623|o__OFGB4623|f__FGB4623|g__GGB9525|s__GGB9525_SGB14925,0,0,0,0,0,0,0,0,0,0,0,0,2666,0,0,0,26988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,1844,0,0,0,0,0,0,0,0,0,2188,0,0,38908,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB76515|o__OFGB76515|f__FGB76515|g__GGB3118|s__GGB3118_SGB4130,0,0,0,0,0,0,0,0,0,0,0,0,139720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118454,0,0,0,0,0,0,0,0,0,0,0,32238,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783|f__FGB76783|g__GGB80011|s__GGB80011_SGB15265,0,0,0,0,0,0,0,0,0,0,0,0,515284,27020,929370,0,376942,0,0,0,0,0,0,0,0,0,0,0,0,0,407136,0,0,0,0,0,0,0,0,0,0,162244,0,0,0,0,0,0,218016,510596,0,974584,0,0,335942,0,0,0,0,0,0,172644,547830,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB9119|o__OFGB9119|f__FGB9119|g__GGB4729|s__GGB4729_SGB6550,0,0,0,0,0,0,0,0,0,0,0,0,626,1156672,0,0,0,0,0,0,0,0,15716878,0,0,2944256,0,0,0,0,4623220,20070,0,0,0,0,0,0,0,0,0,0,0,0,18542788,0,0,0,0,462,0,0,0,0,4805762,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB4909,0,0,0,0,0,0,0,0,0,0,0,0,167244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172620,0,0,0,0,0,0,0,0,0,0,0,30332,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_perfringens,0,0,0,0,0,0,0,0,0,0,0,0,65504,0,1265794,0,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453910,0,0,0,0,0,0,0,58004,0,1702824,0,0,0,0,0,0,0,0,10704,13212,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF12_28,0,0,0,0,0,0,0,0,0,0,0,0,154908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334792,0,334346,0,0,0,0,425360,0,0,0,0,0,127804,0,0,0,0,0,0,0,0,0,406726,0,9692,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB3627|s__GGB3627_SGB4906,0,0,0,0,0,0,0,0,0,0,0,0,17656,0,0,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,17180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23862,0,0,0,0,10254,0,0,0,0,0,0,0,2730,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB9060|s__GGB9060_SGB13977,0,0,0,0,0,0,0,0,0,0,0,0,82374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Eubacteriales_unclassified_SGB15145,0,0,0,0,0,0,0,0,0,0,0,0,68622,13834,0,0,12312,0,0,0,0,0,0,0,0,0,0,0,0,0,122502,0,0,0,0,0,351800,0,0,0,0,0,0,0,0,0,0,0,3692,40236,0,0,0,0,105768,0,0,0,0,447916,0,126,23546,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Gemmiger|s__Gemmiger_SGB15292,0,0,0,0,0,0,0,0,0,0,0,0,657014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573618,0,0,0,0,0,0,0,0,0,0,0,100212,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB35068|s__GGB35068_SGB47850,0,0,0,0,0,0,0,0,0,0,0,0,20410,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23742,0,0,0,0,11908,0,0,0,0,0,0,3870,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3637|s__GGB3637_SGB4930,0,0,0,0,0,0,0,0,0,0,0,0,273088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302360,0,0,0,0,0,0,0,0,0,0,0,114160,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB51269|s__GGB51269_SGB5061,0,0,0,0,0,0,0,0,0,0,0,0,46046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB3169|s__GGB3169_SGB4183,0,0,0,0,0,0,0,0,0,0,0,0,114174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133438,0,0,0,0,0,0,0,0,0,0,0,47964,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9608|s__GGB9608_SGB15041,0,0,0,0,0,0,0,0,0,0,0,0,47920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48350,0,0,0,0,0,0,0,0,0,0,0,4528,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9618|s__GGB9618_SGB15064,0,0,0,0,0,0,0,0,0,0,0,0,200166,2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181104,0,0,0,0,54800,0,0,0,0,0,0,28538,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_callidus,0,0,0,0,0,0,0,0,0,0,0,0,245124,0,0,0,199958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6256,0,0,0,0,0,0,0,0,0,0,0,59308,334536,0,0,0,0,0,0,0,0,0,8776,0,96998,273334,0,0,0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_hominis,0,0,0,0,0,0,0,0,0,0,0,0,3987440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11968,0,0,0,0,0,3697248,0,0,0,0,0,0,0,0,0,0,0,3195196,0,0,0,0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,119804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14034,0,0,0,0,0,0,0,0,0,97740,0,0,0,0,0,0,678,0,0,0,0,83878,0,0,0,0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Cetobacterium|s__Cetobacterium_somerae,0,0,0,0,0,0,0,0,0,0,0,0,1363484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2954,0,0,0,0,0,1197694,0,0,0,0,0,0,0,0,0,0,0,697068,0,0,0,0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis|s__Victivallis_lenta,0,0,0,0,0,0,0,0,0,0,0,0,14654,0,0,0,33074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14376,0,0,0,0,0,0,0,0,0,0,0,0,57748,0,0,6570
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__GGB9813|s__GGB9813_SGB15447,0,0,0,0,0,0,0,0,0,0,0,0,326092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277510,0,0,0,0,0,0,0,0,0,0,0,206164,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_concisus,0,0,0,0,0,0,0,0,0,0,0,0,7196,0,0,0,0,0,0,15858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2924,0,0,0,0,0,0,0,0,0,0,16896,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sputorum,0,0,0,0,0,0,0,0,0,0,0,0,2890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Tenericutes|c__CFGB1779|o__OFGB1779|f__FGB1779|g__GGB4717|s__GGB4717_SGB6533,0,0,0,0,0,0,0,0,0,0,0,0,38660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36422,0,0,0,0,0,0,0,0,0,0,0,22662,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_SGB4175,0,0,0,0,0,0,0,0,0,0,0,0,0,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16624,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__GGB9832|s__GGB9832_SGB15478,0,0,0,0,0,0,0,0,0,0,0,0,0,4472,0,0,0,0,0,0,6464,0,0,0,0,0,0,0,0,0,37346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34836,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Paratractidigestivibacter|s__Paratractidigestivibacter_faecalis,0,0,0,0,0,0,0,0,0,0,0,0,0,6394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75930,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_plebeius,0,0,0,0,0,0,0,0,0,0,0,0,0,272628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446,0,1479066,2398,0,0,0,0,0,0,931664,0,0,0,0,979000,0,0,0,0,0,0,0,0,0,0,1493252,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_SGB1977,0,0,0,0,0,0,0,0,0,0,0,0,0,351122,0,0,0,0,0,0,9766,0,0,0,0,0,0,0,0,0,1320350,2642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688862,0,0,0,0,0,0,0,0,0,0,0
